treatment	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C	RT	RT	RT	RT	C	C	C	C
25321	0.508955107	0.85357476	0.605355676	0.016861989	0.816764355	0.063903155	0.828398602	0.839074071	0.679557213	0.80893563	0.041039118	0.487877045	0.673427452	0.465673359	0.16508461	0.77523832	0.014456894	0.713984632	0.594971644	0.505641243	0.353304846	0.901145981	0.166088529	0.185936529	0.089801126	0.200566748	0.097753159	0.882510061	0.985006874	0.114439911	0.252175879	0.685143457
23635	0.809330924	0.294190983	0.316576004	0.176229437	0.307499777	0.958503655	0.055442821	0.852560601	0.432970348	0.818736287	0.31540242	0.417013444	0.030560021	0.4307762	0.945287197	0.03054655	0.837590343	0.250943564	0.239474095	0.18868476	0.57044155	0.825519806	0.540882576	0.720729852	0.848278515	0.860047625	0.01277112	0.399524691	0.413934143	0.097061727	0.091559892	0.660415379
23001	0.556670504	0.822922932	0.432529573	0.102883404	0.564968727	0.579853922	0.198729362	0.211945854	0.010998403	0.06285413	0.175861225	0.609070833	0.941104571	0.786975017	0.645166431	0.687167125	0.048071391	0.311845092	0.459775599	0.072980732	0.825216232	0.666794488	0.335078681	0.490932667	0.605448646	0.902232631	0.468313809	0.188727172	0.775154566	0.288310729	0.412995199	0.077975193
22885	0.249870788	0.702202721	0.666694821	0.945582962	0.305964821	0.99898454	0.127842459	0.175687736	0.104970283	0.321583758	0.921690385	0.636523145	0.186035003	0.270317522	0.135370336	0.082300403	0.334901863	0.152687938	0.501155782	0.742111432	0.909640152	0.604805127	0.994698341	0.03958252	0.719062022	0.359141557	0.946839018	0.263140975	0.844196228	0.509285893	0.059201141	0.817522711
22735	0.088191568	0.949591256	0.603776523	0.456460297	0.408365391	0.297284109	0.204075923	0.866113071	0.127248658	0.670466904	0.583210374	0.194055794	0.263908947	0.319264102	0.103551947	0.800927483	0.484845924	0.601279341	0.41343714	0.668661073	0.749148764	0.665712547	0.278073817	0.902607692	0.37406236	0.293889778	0.358558574	0.536446856	0.706878158	0.563748557	0.158375749	0.442475425
22444	0.937055104	0.902012415	0.763878557	0.270564517	0.037849534	0.711518697	0.654095526	0.090941862	0.096938711	0.52837764	0.11409525	0.638940146	0.883527311	0.859963198	0.942594651	0.723121506	0.001406922	0.363937795	0.874618201	0.42243505	0.712941575	0.575251303	0.584112354	0.736081441	0.022726123	0.626205587	0.383248393	0.837240704	0.007168934	0.011845924	0.499784484	0.535242713
21802	0.42771153	0.38609117	0.634008765	0.782917358	0.5936012	0.567402432	0.734736069	0.761907839	0.987101309	0.858936219	0.041952222	0.354265928	0.077939554	0.745955055	0.635176064	0.587326649	0.329796502	0.179046668	0.660808295	0.041174138	0.587017529	0.753173643	0.84304433	0.764698055	0.647024681	0.752247278	0.740860626	0.034447719	0.393918304	0.177205464	0.999459052	0.642826981
21683	0.662913411	0.540533013	0.799775229	0.982041891	0.187663871	0.286491034	0.939169514	0.512668345	0.164427524	0.786633165	0.079863207	0.779645469	0.924770298	0.03032611	0.575886011	0.659141598	0.516417569	0.181877647	0.837183358	0.080458656	0.942858167	0.214634783	0.886772846	0.718965664	0.568093628	0.055118623	0.380852069	0.041134988	0.367822681	0.990975392	0.687874743	0.613622014
20903	0.427586288	0.589851126	0.921466799	0.458687423	0.422607303	0.689049949	0.013628584	0.291452961	0.201857136	0.917806262	0.216527194	0.867564732	0.917142052	0.972201006	0.082001828	0.88222827	0.073287002	0.535279208	0.620984881	0.049865319	0.986526692	0.214811314	0.751464423	0.799008775	0.608347993	0.547087477	0.225098386	0.049789904	0.007931673	0.984228613	0.833952752	0.886238842
18082	0.647480435	0.389621021	0.992928686	0.045141499	0.243141344	0.573426443	0.30292743	0.549402441	0.453694862	0.478748066	0.82826564	0.049654815	0.994886847	0.706868482	0.99677573	0.714835133	0.418711764	0.963210339	0.599645772	0.619708449	0.80417594	0.993072892	0.020039929	0.805066998	0.797471337	0.656701958	0.676989673	0.23014275	0.536133403	0.490212228	0.359975576	0.151838127
18002	0.820847075	0.93103008	0.948273214	0.414064978	0.41938996	0.46191558	0.565483027	0.777491709	0.885135378	0.309427168	0.507471251	0.616729399	0.262750757	0.337687527	0.046774023	0.765969203	0.089004239	0.736133289	0.189821223	0.9816155	0.805121312	0.540278334	0.381628432	0.880023194	0.872942861	0.653768678	0.221788204	0.351400128	0.940051994	0.554253923	0.115553857	0.449363264
17664	0.963538449	0.043103083	0.161403557	0.649783665	0.296126884	0.378558499	0.109074692	0.487832928	0.65276704	0.488532842	0.09275277	0.473766945	0.981024832	0.041034436	0.462964452	0.726596897	0.94744758	0.208140712	0.532650657	0.120922726	0.063022227	0.420890495	0.64412809	0.857919786	0.083579312	0.955301945	0.293969043	0.671629204	0.895171363	0.036160584	0.78797274	0.292009796
17651	0.400928032	0.332185765	0.080634092	0.259998696	0.660426391	0.164172465	0.374681754	0.771751962	0.554995569	0.350144595	0.566120218	0.297261336	0.779109344	0.498663309	0.917170863	0.978189823	0.584537975	0.689247918	0.737566363	0.703874345	0.686405387	0.317572071	0.990933429	0.473856483	0.863125832	0.287748944	0.830165534	0.599552507	0.99801677	0.287203327	0.895495505	0.709789052
17463	0.527328626	0.357364685	0.913733777	0.171150408	0.818535447	0.893988072	0.628190539	0.194719777	0.269644452	0.248613011	0.625609586	0.33270843	0.624961668	0.64177425	0.919828077	0.180737504	0.732440232	0.714987645	0.5677152	0.559990959	0.388710704	0.294652646	0.446543843	0.301139358	0.592065662	0.46711363	0.902514705	0.742939701	0.510714521	0.387776159	0.5876482	0.81746083
17144	0.196262405	0.060934316	0.176746933	0.417018173	0.368795084	0.147380295	0.159540392	0.818366803	0.327698086	0.344829386	0.617799457	0.272173699	0.221087104	0.597485142	0.454372273	0.616647887	0.699250332	0.468008707	0.52678795	0.972917812	0.934578514	0.034292811	0.843451909	0.774396321	0.348977671	0.968133578	0.953337511	0.966556197	0.755263998	0.775922492	0.677473679	0.816759493
17076	0.393106158	0.284442922	0.972819986	0.49953266	0.071203242	0.687271256	0.9108113	0.493319218	0.039578264	0.470047092	0.255955149	0.85300843	0.186326181	0.508061399	0.653675726	0.078097393	0.837069668	0.174908552	0.143609702	0.084249986	0.257862698	0.212077863	0.27477981	0.246855654	0.128533795	0.786310843	0.022629835	0.046958239	0.749708321	0.233044879	0.072299795	0.181240847
17068	0.387297002	0.820855053	0.796207306	0.089170652	0.676737998	0.665224056	0.278398126	0.142583357	0.068071611	0.193180599	0.947009811	0.377971584	0.698707445	0.15983193	0.468784732	0.90697388	0.444691036	0.718397179	0.612024971	0.963603591	0.098526742	0.566021689	0.980772838	0.122768942	0.936267368	0.621904355	0.606221131	0.453300862	0.012797689	0.432015029	0.177990996	0.650403834
16947	0.794483618	0.596900362	0.056543742	0.97054427	0.875667063	0.437450875	0.75974549	0.95253012	0.726250498	0.865506356	0.491091217	0.217032223	0.793267107	0.881591277	0.124233142	0.702464519	0.705996358	0.022022088	0.067489511	0.689340785	0.145841706	0.052651897	0.82543955	0.072170327	0.337278074	0.780477965	0.072528676	0.664798153	0.720494809	0.298807925	0.604927505	0.356060905
16809	0.228207571	0.325651962	0.453120623	0.118541484	0.561039103	0.52350964	0.679106995	0.115594837	0.695800546	0.301478942	0.494236752	0.124954397	0.124317122	0.144614416	0.810717142	0.720840275	0.282441081	0.758816511	0.539493914	0.26172478	0.240962566	0.276870148	0.51613569	0.807904154	0.064330694	0.862151269	0.237958553	0.755637238	0.394555278	0.187661421	0.425170305	0.109100469
16794	0.504020566	0.749601509	0.693924759	0.546307046	0.176969091	0.907924893	0.321347435	0.349995474	0.561266947	0.66467675	0.308404953	0.756748288	0.727218659	0.075263898	0.05788959	0.713572486	0.759949936	0.08532536	0.343725206	0.060852257	0.132144754	0.047657914	0.340190052	0.112892041	0.530467974	0.379123603	0.7846824	0.709095153	0.488212235	0.02477576	0.450420049	0.847414987
16788	0.650882726	0.699833156	0.058955375	0.746661811	0.205000931	0.857295269	0.544905941	0.691843472	0.386518595	0.156373937	0.143931842	0.867762163	0.1189246	0.443547276	0.198030256	0.958379289	0.039392187	0.49422692	0.796548977	0.719024496	0.872927642	0.699169472	0.558776313	0.364300278	0.880531359	0.401319941	0.584878469	0.041752696	0.096294673	0.606659056	0.021522576	0.831251085
16572	0.818504321	0.817874985	0.383473885	0.5292562	0.178171415	0.875980883	0.876324288	0.642831134	0.400726839	0.824965337	0.107474264	0.484363396	0.310546553	0.064363499	0.913461155	0.709238172	0.575980255	0.345829067	0.115044132	0.293938306	0.149782442	0.721063976	0.291110037	0.001022824	0.687016011	0.924989455	0.510633168	0.093907482	0.768165931	0.620656705	0.289780126	0.011585256
16561	0.412194531	0.273490888	0.891632113	0.035590821	0.590746628	0.155150842	0.116059961	0.718982312	0.402485006	0.465023644	0.886086792	0.623938486	0.641107697	0.901552385	0.319801844	0.691999606	0.083846526	0.607426399	0.011574147	0.854710771	0.380438767	0.961677557	0.270057927	0.501282232	0.11482572	0.224358419	0.943228586	0.895837885	0.499062087	0.826468491	0.089144776	0.161216286
14736	0.373301655	0.451499172	0.520573377	0.754158567	0.043649911	0.808753541	0.379150257	0.546233397	0.559284389	0.419524753	0.257368829	0.418924905	0.258513606	0.929158347	0.096531431	0.176120625	0.584496702	0.664208306	0.206378962	0.035867908	0.16175701	0.269295184	0.734723015	0.315205467	0.790292325	0.727152426	0.471686999	0.589273789	0.638520271	0.511284061	0.239944472	0.187701428
12444	0.034510097	0.254050281	0.555102234	0.425916549	0.519306041	0.257837633	0.421008314	0.131915188	0.405104082	0.065905765	0.737089904	0.764499494	0.736163438	0.383812417	0.62742679	0.402341418	0.754007586	0.121223745	0.983210325	0.23556444	0.782584764	0.478379019	0.260660697	0.109043534	0.052136156	0.010869233	0.350584104	0.961302457	0.270532918	0.250658565	0.811203618	0.327692972
12087	0.835214345	0.049740009	0.137208046	0.682984438	0.711603449	0.61761148	0.372392794	0.533106254	0.812402173	0.14388048	0.361072925	0.1720288	0.400356912	0.634658914	0.46550645	0.428166178	0.046732601	0.807385854	0.892561788	0.654217621	0.221971178	0.505616673	0.980277791	0.283166055	0.991287716	0.133416327	0.078086636	0.140600327	0.561179174	0.836169759	0.902644965	0.952071009
11841	0.455178238	0.644231599	0.986927845	0.47138365	0.710576624	0.866486182	0.98820622	0.053199618	0.382979032	0.971674962	0.520008678	0.89111591	0.246478947	0.727430529	0.771835352	0.596882589	0.433254066	0.533417153	0.141674073	0.99753848	0.429481393	0.588670719	0.370879602	0.453254061	0.923851604	0.202248726	0.301016713	0.739583684	0.472652434	0.935808201	0.407987144	0.601882595
11731	0.007857756	0.422704064	0.842256804	0.188300435	0.394657798	0.06365836	0.953747598	0.321264854	0.914251258	0.184341686	0.734920965	0.495038526	0.650830838	0.443555638	0.513762828	0.962908908	0.214556899	0.041642934	0.498294437	0.71338675	0.939038763	0.768137953	0.924150141	0.112223396	0.797496608	0.098119889	0.052036959	0.281841549	0.598308806	0.628283475	0.317322787	0.131330439
11481	0.559829174	0.010427605	0.19442817	0.509035712	0.074193658	0.147823793	0.790636859	0.161995675	0.22327684	0.533393792	0.606534824	0.713654815	0.728700163	0.808816078	0.631747976	0.779719352	0.856553917	0.597529621	0.175473924	0.346418619	0.41312304	0.500980618	0.804641554	0.134692686	0.10534316	0.035011281	0.559338817	0.487444486	0.671323658	0.055408097	0.094841743	0.127143462
11353	0.692905606	0.905875966	0.319223384	0.588304039	0.410643914	0.573187128	0.233120611	0.910720426	0.708390673	0.134131877	0.163731127	0.632145741	0.317741626	0.841486834	0.391817358	0.209832284	0.065171391	0.51322938	0.509424724	0.718126548	0.733774411	0.280328403	0.198696341	0.555482951	0.8808071	0.0079212	0.37772585	0.604075659	0.837004286	0.06257033	0.378325283	0.808216951
10176	0.570741012	0.380412375	0.777017858	0.679648603	0.570485065	0.925529364	0.02308172	0.346180986	0.539313713	0.907791485	0.418982752	0.31399114	0.31204359	0.175205933	0.64599543	0.560059399	0.00302199	0.460473029	0.668868126	0.880957843	0.37054683	0.399586787	0.585961121	0.432326342	0.535234697	0.714744631	0.686481798	0.511115006	0.144142135	0.339020684	0.55982505	0.233683102
8270	0.625448081	0.029095426	0.716554707	0.482216054	0.707735805	0.601511668	0.657489018	0.747296915	0.44779204	0.773433315	0.024418436	0.499963714	0.585004212	0.672680642	0.422810209	0.678351297	0.400434763	0.630554119	0.242414343	0.726604236	0.645076332	0.06796008	0.976245904	0.717041361	0.594434924	0.493265975	0.198094354	0.107232073	0.802817212	0.781696521	0.978097306	0.133129601
7490	0.487974448	0.133489665	0.310065547	0.678047368	0.530736506	0.263098516	0.724342055	0.60612153	0.701424719	0.664328001	0.2902024	0.661648496	0.25175603	0.588012844	0.875369593	0.714393692	0.944703514	0.965459296	0.643730091	0.075250749	0.520842387	0.592140796	0.798614207	0.14272442	0.377485206	0.393694414	0.744742522	0.510415265	0.700984053	0.976109056	0.782575466	0.390766733
7458	0.645053347	0.404451875	0.99478856	0.091891297	0.361570688	0.032279709	0.682658496	0.190124605	0.645730517	0.567086324	0.216828255	0.387282128	0.801540308	0.515425359	0.929478649	0.042854923	0.209459375	0.897685069	0.267250094	0.226102612	0.244181185	0.172408322	0.427597137	0.697892685	0.972697555	0.326282538	0.002365317	0.754864448	0.194185382	0.16141919	0.761701572	0.506640427
7444	0.690536239	0.627438465	0.46774102	0.865563034	0.455102039	0.806915438	0.176336581	0.139300252	0.033322917	0.08899484	0.798603663	0.928605936	0.026692925	0.264788311	0.029499697	0.644375529	0.902155604	0.53578766	0.064582055	0.16234355	0.590017266	0.175831855	0.586275587	0.683393491	0.698471741	0.819583426	0.557813597	0.51138951	0.481264071	0.740456365	0.946764947	0.00237148
7053	0.369156851	0.199488581	0.584731461	0.749041398	0.463258935	0.196062744	0.507407434	0.648520727	0.13754181	0.24246769	0.915248796	0.740474721	0.566206717	0.009226049	0.396070956	0.081255117	0.022929453	0.323575429	0.527550103	0.913151366	0.68095474	0.287796729	0.926340322	0.992096943	0.385318799	0.164968077	0.484282334	0.68054183	0.215080321	0.603762328	0.828507028	0.44402825
6646	0.51271276	0.634300698	0.841732895	0.145538772	0.839238449	0.798327765	0.712738427	0.206954713	0.18165463	0.851126731	0.684797358	0.819035002	0.35315075	0.524312065	0.131577617	0.915954388	0.334642849	0.353894806	0.95816067	0.92004874	0.593501432	0.471642951	0.906791944	0.054768278	0.146832508	0.623189864	0.710404	0.363715485	0.617091136	0.893324338	0.648563927	0.356808781
6376	0.74502221	0.839331776	0.694852671	0.795508877	0.990034052	0.365753219	0.811307051	0.749569217	0.787024664	0.904949603	0.398665612	0.580092677	0.900936835	0.352173158	0.549527006	0.668916281	0.709102157	0.187893411	0.006593574	0.237444639	0.260095827	0.90469911	0.732158651	0.892477514	0.427758421	0.679797979	0.189809695	0.054584986	0.934989172	0.114417583	0.599357249	0.548280695
6324	0.191364148	0.651862066	0.077347497	0.696048708	0.732517777	0.801286391	0.27671451	0.756385486	0.085062193	0.015285792	0.765360251	0.322952594	0.165949786	0.16520791	0.590827895	0.197154339	0.619662919	0.218528344	0.49644741	0.226728131	0.064470602	0.952047642	0.61236491	0.133133581	0.683372555	0.250811734	0.624798147	0.578751738	0.059745446	0.944194853	0.280506316	0.215774572
6050	0.777923238	0.316008406	0.31136438	0.621910227	0.202032216	0.154308042	0.898820257	0.98210017	0.047043951	0.54654977	0.514848671	0.611429302	0.910720518	0.771041187	0.613774735	0.733009037	0.194973134	0.797097099	0.26078733	0.87857833	0.448157378	0.40600184	0.972132132	0.426719929	0.088011645	0.728944219	0.8651286	0.369013441	0.908471219	0.10761361	0.976335458	0.34368243
5990	0.582458466	0.516985372	0.146619584	0.165657922	0.503570913	0.996457187	0.213983333	0.478224575	0.844617151	0.624887721	0.28921034	0.859239574	0.586868395	0.466504497	0.6990646	0.099917522	0.193142311	0.205289816	0.784059486	0.95554634	0.808248709	0.688579977	0.636739218	0.079373498	0.935004498	0.235948004	0.891905885	0.372383637	0.346704365	0.484129345	0.308217038	0.374236351
5930	0.262810692	0.217653553	0.040338358	0.895851329	0.873252066	0.315985201	0.096679066	0.373556379	0.022353303	0.034285119	0.765432955	0.548269684	0.99302247	0.750342786	0.936912249	0.658210881	0.008373307	0.277963308	0.977247399	0.721003433	0.487712947	0.460761222	0.303050562	0.576581923	0.185836139	0.527628424	0.116938313	0.565777128	0.889371077	0.644059355	0.517036598	0.899984247
5900	0.051760355	0.487590302	0.050330872	0.747375436	0.705230996	0.114812755	0.990329149	0.813028452	0.758313025	0.644455551	0.844608131	0.636564052	0.374527604	0.943973231	0.044872944	0.285068521	0.719987001	0.864022334	0.101482929	0.705185705	0.845109436	0.772353501	0.95596803	0.85421335	0.988325794	0.534665592	0.613830011	0.192761629	0.101217253	0.212139256	0.49892629	0.304421413
5691	0.405899117	0.303177979	0.077580772	0.31166005	0.74312768	0.88946497	0.978302859	0.497563468	0.948918317	0.422021111	0.931238434	0.853424076	0.226632449	0.279720449	0.95191922	0.119963882	0.031033891	0.132743156	0.969548614	0.498977319	0.17461128	0.497534201	0.765890914	0.774327409	0.480239714	0.629957059	0.902384998	0.179339742	0.647156508	0.721987723	0.915541501	0.768986329
5471	0.22725033	0.123173354	0.05237083	0.007332016	0.795425047	0.579335587	0.289905811	0.715691066	0.859393943	0.667230355	0.314489296	0.730258176	0.406539438	0.853362819	0.111841795	0.412432735	0.96546284	0.26490265	0.230038861	0.259794995	0.282476626	0.729534535	0.767591975	0.274549036	0.443125946	0.494460491	0.058966024	0.503832603	0.909316625	0.700494272	0.117289791	0.92221186
5346	0.835365827	0.539476708	0.456896035	0.341068921	0.51380437	0.061523453	0.974358214	0.205050396	0.883476439	0.820956307	0.042638496	0.34925855	0.619460416	0.575190647	0.943459412	0.68976112	0.100278094	0.117531899	0.514381627	0.485554381	0.615496812	0.401692891	0.366042212	0.700723256	0.928608271	0.825439684	0.744385079	0.922288394	0.453256428	0.397593023	0.110056509	0.67522118
5121	0.567515752	0.567891893	0.276527322	0.324836819	0.169536731	0.564176753	0.184827606	0.067640297	0.671359179	0.979968634	0.080297725	0.400313178	0.185383251	0.143602182	0.820195379	0.619695033	0.554439897	0.420737026	0.597005484	0.514889952	0.730011905	0.556774956	0.378362123	0.58188386	0.356602044	0.373261559	0.572086557	0.953450624	0.401800424	0.007651148	0.411108754	0.953077457
5085	0.910350219	0.06681656	0.100126474	0.054102357	0.189064526	0.099691505	0.587907697	0.59625332	0.697975854	0.570804439	0.835535986	0.828566162	0.488627331	0.034494417	0.470611484	0.921847661	0.923497322	0.566744086	0.336996894	0.526335892	0.885048001	0.663051869	0.256839611	0.550832613	0.311758821	0.786946614	0.175499981	0.027544339	0.204878987	0.288437116	0.559239954	0.179939085
4945	0.924723111	0.559480734	0.712494852	0.332163927	0.566896225	0.987314934	0.547179518	0.179520527	0.604972007	0.982451637	0.425917536	0.67936433	0.639390138	0.473310578	0.863210078	0.590494083	0.45178473	0.778174128	0.519273663	0.139495658	0.095339943	0.081694367	0.039643881	0.054221619	0.543608052	0.156215805	0.647485559	0.478648339	0.304395755	0.69588299	0.138216659	0.70083713
4937	0.165206126	0.861120782	0.914180999	0.764447883	0.55214152	0.412998463	0.258082663	0.841600196	0.123510742	0.782310272	0.279220304	0.928869372	0.602132324	0.184817889	0.443667099	0.889141278	0.597150744	0.405561575	0.78377143	0.810373077	0.973242869	0.947029534	0.584253672	0.625823202	0.190163669	0.451929425	0.014381269	0.030975376	0.843470182	0.604989876	0.975713556	0.222638337
4929	0.553255922	0.283807166	0.568614703	0.605637015	0.493252945	0.247011953	0.246911575	0.280192772	0.123781425	0.584812244	0.401644917	0.275256957	0.563991874	0.133302347	0.876241882	0.688276192	0.508674428	0.86738781	0.076315275	0.41561113	0.043434884	0.485346327	0.918675554	0.166290542	0.741320894	0.946798374	0.648470671	0.588558077	0.157660734	0.842717329	0.870003347	0.974971328
4746	0.540114649	0.300412881	0.905144103	0.225378686	0.945947765	0.511442119	0.734207303	0.403943074	0.794365335	0.311906083	0.642928474	0.461381958	0.953225099	0.621811396	0.305955892	0.119687167	0.398061674	0.671063064	0.438700359	0.320213619	0.126386616	0.475323874	0.5437673	0.402660662	0.962172101	0.84391585	0.303956897	0.693870802	0.910391972	0.197156159	0.124320253	0.169843039
4744	0.474269324	0.107044212	0.808000099	0.919017499	0.433063538	0.562609716	0.637067595	0.668414767	0.433532487	0.426340294	0.313846792	0.695514893	0.697778102	0.978908036	0.854839418	0.119071035	0.473523026	0.296856095	0.817428297	0.459415256	0.130857961	0.388989673	0.345588147	0.14556076	0.346408922	0.591233306	0.472619816	0.192088678	0.975880231	0.063396709	0.514458632	0.32282793
4723	0.683186193	0.979941891	0.631674555	0.636060655	0.323906111	0.876002379	0.682531435	0.648356699	0.737570499	0.046995885	0.944057556	0.683815083	0.819839906	0.316589672	0.785606909	0.391642417	0.661735519	0.700819245	0.853262424	0.068964458	0.032852925	0.902188696	0.453854775	0.155579473	0.79353303	0.89605476	0.40262156	0.061872476	0.59892658	0.669507765	0.122428472	0.006326116
4721	0.507492878	0.32508032	0.915127036	0.496267208	0.542534859	0.138046471	0.139259056	0.205607141	0.805042328	0.412018145	0.301047211	0.669854081	0.938204117	0.922515852	0.023493896	0.381468771	0.479907556	0.260244351	0.564307329	0.858273051	0.782134951	0.061984069	0.960391785	0.278856522	0.449106749	0.759207969	0.029278888	0.297373305	0.319801265	0.470421448	0.398033795	0.002061405
4603	0.119120668	0.603046524	0.203227093	0.285912838	0.753547962	0.444417921	0.894441543	0.75515525	0.189269763	0.698172197	0.322179877	0.943018688	0.006465341	0.789650012	0.395005376	0.605011037	0.214005152	0.916764491	0.407375156	0.073537448	0.123730637	0.451460654	0.421446093	0.452678818	0.67667442	0.277773394	0.890070975	0.835169693	0.878698904	0.827423861	0.492163629	0.705035514
4559	0.496611336	0.085096607	0.58231574	0.718078519	0.059375624	0.032059625	0.491586492	0.75646618	0.13568755	0.9433257	0.446624426	0.879545227	0.716995292	0.528532426	0.007853038	0.270659522	0.968933492	0.011478809	0.502568889	0.338130619	0.137585501	0.070843407	0.078912363	0.547499591	0.543791853	0.140029993	0.201859318	0.336440314	0.568569274	0.388273774	0.126423729	0.395885258
4550	0.930519407	0.100587804	0.402644602	0.181339917	0.032625523	0.938022967	0.490146705	0.019068061	0.118132115	0.552396177	0.964002271	0.31792268	0.848282721	0.686453879	0.264453642	0.00085887	0.747877773	0.723292297	0.775381914	0.080188219	0.165150704	0.957033879	0.609717438	0.425486077	0.37365613	0.536764177	0.889965259	0.319899221	0.15868736	0.824826754	0.99179839	0.71083345
4546	0.763166345	0.8599317	0.220956524	0.45545514	0.314236143	0.55416601	0.497192216	0.529706633	0.080201963	0.15606273	0.823990712	0.503501099	0.568016751	0.835471768	0.598569021	0.343955245	0.132711797	0.677413379	0.54194873	0.097435712	0.716937245	0.034449676	0.071509811	0.78483276	0.521950513	0.69076535	0.813767429	0.827252449	0.484051357	0.873448649	0.302157431	0.898268744
4543	0.7921831	0.100184592	0.410845389	0.89836968	0.177300861	0.576409621	0.283864355	0.96637755	0.887143996	0.487436628	0.879967054	0.67280568	0.88949161	0.579107409	0.278250521	0.838894157	0.754245889	0.951003966	0.519452187	0.690645177	0.399747539	0.392008391	0.049357717	0.509771918	0.257169007	0.138446619	0.989209991	0.336670371	0.829658823	0.11163327	0.876699599	0.850272552
4531	0.342356257	0.481793642	0.712129995	0.633331913	0.821981609	0.876077799	0.933761293	0.274038297	0.16648574	0.787813246	0.276531203	0.552693363	0.994317373	0.270935239	0.369835722	0.911936113	0.013415037	0.52243259	0.232175519	0.04937604	0.160055609	0.13239796	0.712946585	0.706052816	0.824547089	0.715958165	0.939722789	0.095897282	0.551849523	0.660842539	0.009317158	0.288944927
4529	0.937152592	0.400888578	0.447024006	0.705763244	0.128563034	0.858588092	0.434296549	0.339252817	0.292912938	0.959446687	0.572504435	0.361404228	0.20751393	0.432203899	0.538393801	0.734041234	0.771378918	0.660705449	0.001289545	0.300818818	0.168052044	0.135227579	0.456590316	0.976874767	0.000386027	0.546456188	0.977635399	0.275279414	0.729042293	0.973281394	0.456442389	0.443337497
4292	0.736819138	0.606767543	0.35465271	0.083367097	0.169414013	0.087140807	0.777226783	0.199229397	0.835151725	0.312672536	0.299444644	0.894265242	0.949939904	0.754173194	0.317395771	0.817570929	0.677773767	0.185873988	0.11932785	0.471206905	0.048443769	0.240698895	0.945144711	0.395468771	0.813539026	0.806159026	0.225541197	0.814652713	0.098959494	0.249775018	0.762904112	0.344991446
4219	0.788659076	0.853086506	0.948110432	0.775844409	0.419496521	0.523453986	0.015560599	0.222758953	0.63011019	0.227189448	0.784321554	0.567566404	0.261104112	0.029975171	0.937125802	0.800381759	0.074464785	0.089030839	0.115568368	0.541104655	0.225915167	0.873409432	0.074633962	0.58538268	0.176358623	0.912435324	0.122262446	0.291085859	0.625025389	0.933557368	0.430632396	0.796571677
3582	0.418668235	0.026978907	0.844966494	0.676137483	0.326560311	0.229699649	0.891991233	0.451384472	0.342904593	0.799503417	0.381781766	0.872484862	0.407290983	0.248647503	0.28765554	0.359387142	0.016419647	0.188311161	0.382952376	0.430162679	0.364299231	0.048081623	0.684089439	0.643888434	0.785295938	0.03575841	0.36733244	0.230384777	0.792183565	0.826533816	0.61271371	0.85040716
3465	0.154204936	0.430522287	0.84275408	0.871492406	0.547527759	0.849899068	0.089117338	0.013492061	0.420519711	0.845398016	0.535176638	0.710852782	0.15301063	0.644832038	0.870573219	0.627598174	0.609326234	0.668622575	0.59593854	0.307318379	0.94064702	0.13536495	0.049265318	0.860536511	0.624075711	0.131646323	0.981912041	0.064908212	0.630471411	0.814158255	0.631633146	0.939854675
3248	0.652343311	0.34297791	0.791340411	0.343608924	0.128544822	0.865338478	0.47735696	0.941081127	0.547274749	0.000537458	0.875423219	0.016821892	0.929785484	0.254876257	0.356493634	0.179618224	0.141668152	0.112158375	0.190878626	0.018736582	0.875740526	0.379198249	0.368135441	0.377842554	0.565911256	0.526029303	0.216982716	0.52197589	0.260669971	0.639451462	0.414223141	0.660982419
3228	0.792085579	0.617858772	0.702276671	0.438060209	0.710717469	0.757958251	0.018834287	0.389302505	0.780593599	0.559332644	0.651834142	0.17457098	0.255514511	0.737716462	0.011581801	0.963184627	0.428001538	0.214118431	0.987985925	0.484290478	0.502476549	0.76145572	0.087922302	0.578337988	0.152344031	0.403583887	0.679576245	0.976458546	0.454953519	0.269252792	0.082687112	0.203333664
3200	0.221751664	0.734329198	0.41095219	0.651251374	0.35922527	0.406107182	0.604819491	0.240525265	0.875228817	0.177764908	0.168893841	0.395437637	0.453531347	0.777020073	0.787165805	0.998571859	0.106313372	0.356618847	0.774522691	0.671538465	0.01339713	0.248322718	0.97915719	0.318418225	0.479455311	0.735820626	0.097827321	0.734272536	0.900974807	0.177335414	0.042961931	0.956397563
3143	0.233248579	0.588323165	0.710673558	0.653142266	0.323000816	0.617838574	0.645541024	0.65617745	0.238848461	0.034490626	0.656160831	0.655142498	0.520035259	0.892603849	0.997475092	0.138961556	0.667459708	0.601360355	0.628175928	0.944738079	0.990212989	0.940338502	0.442413377	0.976108737	0.403367982	0.141462841	0.105819221	0.86722738	0.95793114	0.548020282	0.816036053	0.409408988
3029	0.064342825	0.299332191	0.341903165	0.660114364	0.37645064	0.907915003	0.618350745	0.777481591	0.118665032	0.686177795	0.252444282	0.67490842	0.509804277	0.957533796	0.994420047	0.283000168	0.561337494	0.948857312	0.874302738	0.537138493	0.84717404	0.113288874	0.471074981	0.348334315	0.131102074	0.984696669	0.148582826	0.318192481	0.78923175	0.521243051	0.538293935	0.557345039
